        771      1435
 -.350000E+01  0.000000E+00
 -.340000E+01  0.000000E+00
 -.330000E+01  0.000000E+00
 -.320000E+01  0.000000E+00
 -.310000E+01  0.000000E+00
 -.300000E+01  0.000000E+00
 -.290000E+01  0.000000E+00
 -.280000E+01  0.000000E+00
 -.270000E+01  0.000000E+00
 -.260000E+01  0.000000E+00
 -.250000E+01  0.000000E+00
 -.240000E+01  0.000000E+00
 -.230000E+01  0.000000E+00
 -.220000E+01  0.000000E+00
 -.210000E+01  0.000000E+00
 -.200000E+01  0.000000E+00
 -.190000E+01  0.000000E+00
 -.180000E+01  0.000000E+00
 -.170000E+01  0.000000E+00
 -.160000E+01  0.000000E+00
 -.150000E+01  0.000000E+00
 -.140000E+01  0.000000E+00
 -.130000E+01  0.000000E+00
 -.120000E+01  0.000000E+00
 -.110000E+01  0.000000E+00
 -.100000E+01  0.000000E+00
 -.994522E+00  0.104528E+00
 -.978148E+00  0.207912E+00
 -.951056E+00  0.309017E+00
 -.913545E+00  0.406737E+00
 -.866025E+00  0.500000E+00
 -.809017E+00  0.587785E+00
 -.743145E+00  0.669131E+00
 -.669131E+00  0.743145E+00
 -.587785E+00  0.809017E+00
 -.500000E+00  0.866025E+00
 -.406737E+00  0.913545E+00
 -.309017E+00  0.951056E+00
 -.207912E+00  0.978148E+00
 -.104528E+00  0.994522E+00
 0.000000E+00  0.100000E+01
 0.000000E+00  0.110000E+01
 0.000000E+00  0.120000E+01
 0.000000E+00  0.130000E+01
 0.000000E+00  0.140000E+01
 0.000000E+00  0.150000E+01
 0.000000E+00  0.160000E+01
 0.000000E+00  0.170000E+01
 0.000000E+00  0.180000E+01
 0.000000E+00  0.190000E+01
 0.000000E+00  0.200000E+01
 -.100000E+00  0.200000E+01
 -.200000E+00  0.200000E+01
 -.300000E+00  0.200000E+01
 -.400000E+00  0.200000E+01
 -.500000E+00  0.200000E+01
 -.600000E+00  0.200000E+01
 -.700000E+00  0.200000E+01
 -.800000E+00  0.200000E+01
 -.900000E+00  0.200000E+01
 -.100000E+01  0.200000E+01
 -.110000E+01  0.200000E+01
 -.120000E+01  0.200000E+01
 -.130000E+01  0.200000E+01
 -.140000E+01  0.200000E+01
 -.150000E+01  0.200000E+01
 -.160000E+01  0.200000E+01
 -.170000E+01  0.200000E+01
 -.180000E+01  0.200000E+01
 -.190000E+01  0.200000E+01
 -.200000E+01  0.200000E+01
 -.210000E+01  0.200000E+01
 -.220000E+01  0.200000E+01
